01.01.2025 00:00:00,3.1
01.01.2026 00:00:00,-0.4
01.02.2025 00:00:00,1.8
01.02.2026 00:00:00,-13.5
01.03.2025 00:00:00,1.4
01.03.2026 00:00:00,7.4
01.04.2025 00:00:00,8.2
01.04.2026 00:00:00,6.3
01.05.2025 00:00:00,14
01.05.2026 00:00:00,13.7
01.06.2025 00:00:00,20.6
01.06.2026 00:00:00,16.7
01.07.2025 00:00:00,19.7
01.07.2026 00:00:00,24.2
01.08.2025 00:00:00,17.1
01.09.2025 00:00:00,20.1
01.10.2025 00:00:00,8.5
01.11.2024 00:00:00,10.2
01.11.2025 00:00:00,8.9
01.12.2024 00:00:00,2.6
01.12.2025 00:00:00,0
02.01.2025 00:00:00,4.3
02.01.2026 00:00:00,0.5
02.02.2025 00:00:00,1.4
02.02.2026 00:00:00,-14.7
02.03.2025 00:00:00,0.5
02.03.2026 00:00:00,4.4
02.04.2025 00:00:00,10.3
02.04.2026 00:00:00,7.1
02.05.2025 00:00:00,18.2
02.05.2026 00:00:00,15.5
02.06.2025 00:00:00,19.9
02.06.2026 00:00:00,17.7
02.07.2025 00:00:00,24.4
02.07.2026 00:00:00,21.5
02.08.2025 00:00:00,20.3
02.09.2025 00:00:00,22
02.10.2025 00:00:00,4.9
02.11.2024 00:00:00,6.1
02.11.2025 00:00:00,11.6
02.12.2024 00:00:00,3.1
02.12.2025 00:00:00,1.6
03.01.2025 00:00:00,-0.2
03.01.2026 00:00:00,-1
03.02.2025 00:00:00,-0.5
03.02.2026 00:00:00,-11.8
03.03.2025 00:00:00,3.7
03.03.2026 00:00:00,5.2
03.04.2025 00:00:00,10.9
03.04.2026 00:00:00,6.1
03.05.2025 00:00:00,17.8
03.05.2026 00:00:00,19.2
03.06.2025 00:00:00,19.5
03.06.2026 00:00:00,19.3
03.07.2025 00:00:00,25.8
03.07.2026 00:00:00,19.8
03.08.2025 00:00:00,19
03.09.2025 00:00:00,18
03.10.2025 00:00:00,4.6
03.11.2024 00:00:00,2.4
03.11.2025 00:00:00,9.5
03.12.2024 00:00:00,3.6
03.12.2025 00:00:00,3.1
04.01.2025 00:00:00,-3.2
04.01.2026 00:00:00,-1.9
04.02.2025 00:00:00,1.8
04.02.2026 00:00:00,-7.1
04.03.2025 00:00:00,4.8
04.03.2026 00:00:00,5.4
04.04.2025 00:00:00,13
04.04.2026 00:00:00,8
04.05.2025 00:00:00,12.6
04.05.2026 00:00:00,19.9
04.06.2025 00:00:00,22
04.06.2026 00:00:00,18.1
04.07.2025 00:00:00,18.2
04.07.2026 00:00:00,16.8
04.08.2025 00:00:00,18
04.09.2025 00:00:00,20.7
04.10.2025 00:00:00,7
04.11.2024 00:00:00,5.3
04.11.2025 00:00:00,7.4
04.12.2024 00:00:00,3.8
04.12.2025 00:00:00,2.7
05.01.2025 00:00:00,-3.5
05.01.2026 00:00:00,-3.6
05.02.2025 00:00:00,0.8
05.02.2026 00:00:00,-2.4
05.03.2025 00:00:00,8
05.03.2026 00:00:00,2.9
05.04.2025 00:00:00,4.1
05.04.2026 00:00:00,10.9
05.05.2025 00:00:00,6.7
05.05.2026 00:00:00,20.9
05.06.2025 00:00:00,21.9
05.06.2026 00:00:00,16
05.07.2025 00:00:00,20.7
05.07.2026 00:00:00,15.7
05.08.2025 00:00:00,19.2
05.09.2025 00:00:00,23.1
05.10.2025 00:00:00,9.5
05.11.2024 00:00:00,3.8
05.11.2025 00:00:00,7.5
05.12.2024 00:00:00,1.2
05.12.2025 00:00:00,4.7
06.01.2025 00:00:00,3.7
06.01.2026 00:00:00,-7
06.02.2025 00:00:00,1.5
06.02.2026 00:00:00,0.6
06.03.2025 00:00:00,9.2
06.03.2026 00:00:00,3.6
06.04.2025 00:00:00,0.8
06.04.2026 00:00:00,7.8
06.05.2025 00:00:00,8.7
06.05.2026 00:00:00,18.6
06.06.2025 00:00:00,20.9
06.06.2026 00:00:00,17.2
06.07.2025 00:00:00,24.2
06.07.2026 00:00:00,17.1
06.08.2025 00:00:00,16.2
06.09.2025 00:00:00,16.3
06.10.2025 00:00:00,9.2
06.11.2024 00:00:00,2.3
06.11.2025 00:00:00,8.1
06.12.2024 00:00:00,1.6
06.12.2025 00:00:00,5.5
07.01.2025 00:00:00,5.8
07.01.2026 00:00:00,-6.8
07.02.2025 00:00:00,-0.3
07.02.2026 00:00:00,0
07.03.2025 00:00:00,8.8
07.03.2026 00:00:00,6.6
07.04.2025 00:00:00,3.1
07.04.2026 00:00:00,6.1
07.05.2025 00:00:00,7.8
07.05.2026 00:00:00,11.9
07.06.2025 00:00:00,17.4
07.06.2026 00:00:00,18.7
07.07.2025 00:00:00,19.7
07.07.2026 00:00:00,18.2
07.08.2025 00:00:00,17.4
07.09.2025 00:00:00,15
07.10.2025 00:00:00,10.5
07.11.2024 00:00:00,1.2
07.11.2025 00:00:00,7.2
07.12.2024 00:00:00,2.7
07.12.2025 00:00:00,4.2
08.01.2025 00:00:00,1.3
08.01.2026 00:00:00,-8.2
08.02.2025 00:00:00,-1
08.02.2026 00:00:00,-1.5
08.03.2025 00:00:00,9.8
08.03.2026 00:00:00,7.4
08.04.2025 00:00:00,4.6
08.04.2026 00:00:00,4
08.05.2025 00:00:00,6.5
08.05.2026 00:00:00,8.9
08.06.2025 00:00:00,16.5
08.06.2026 00:00:00,18.1
08.07.2025 00:00:00,17.9
08.07.2026 00:00:00,14.8
08.08.2025 00:00:00,19.9
08.09.2025 00:00:00,18.3
08.10.2025 00:00:00,9.7
08.11.2024 00:00:00,2.1
08.11.2025 00:00:00,4.7
08.12.2024 00:00:00,1.9
08.12.2025 00:00:00,5.7
09.01.2025 00:00:00,4
09.01.2026 00:00:00,-10.1
09.02.2025 00:00:00,-1.7
09.02.2026 00:00:00,-4.5
09.03.2025 00:00:00,12.5
09.03.2026 00:00:00,9.4
09.04.2025 00:00:00,4.2
09.04.2026 00:00:00,2.7
09.05.2025 00:00:00,8.8
09.05.2026 00:00:00,10.6
09.06.2025 00:00:00,12.3
09.06.2026 00:00:00,19.6
09.07.2025 00:00:00,14.2
09.07.2026 00:00:00,16.5
09.08.2025 00:00:00,21.6
09.09.2025 00:00:00,19.2
09.10.2025 00:00:00,11.1
09.11.2024 00:00:00,1.4
09.11.2025 00:00:00,6.9
09.12.2024 00:00:00,1.6
09.12.2025 00:00:00,9.2
10.01.2025 00:00:00,1.4
10.01.2026 00:00:00,-9.8
10.02.2025 00:00:00,-2.2
10.02.2026 00:00:00,-1.7
10.03.2025 00:00:00,12.5
10.03.2026 00:00:00,9.7
10.04.2025 00:00:00,3.1
10.04.2026 00:00:00,4.5
10.05.2025 00:00:00,9.2
10.05.2026 00:00:00,13.5
10.06.2025 00:00:00,15.1
10.06.2026 00:00:00,14.1
10.07.2025 00:00:00,16
10.07.2026 00:00:00,16.8
10.08.2025 00:00:00,21.1
10.09.2025 00:00:00,19.5
10.10.2025 00:00:00,10.8
10.11.2024 00:00:00,0.8
10.11.2025 00:00:00,6.1
10.12.2024 00:00:00,0
10.12.2025 00:00:00,9.1
11.01.2025 00:00:00,-0.9
11.01.2026 00:00:00,-3.1
11.02.2025 00:00:00,-5.3
11.02.2026 00:00:00,2.5
11.03.2025 00:00:00,10.9
11.03.2026 00:00:00,10.8
11.04.2025 00:00:00,6.5
11.04.2026 00:00:00,5.8
11.05.2025 00:00:00,8.1
11.05.2026 00:00:00,14.4
11.06.2025 00:00:00,14.3
11.06.2026 00:00:00,12.3
11.07.2025 00:00:00,14.3
11.07.2026 00:00:00,16.6
11.08.2025 00:00:00,18
11.09.2025 00:00:00,17.7
11.10.2025 00:00:00,11.3
11.11.2024 00:00:00,1.1
11.11.2025 00:00:00,6.8
11.12.2024 00:00:00,0.4
11.12.2025 00:00:00,8.7
12.01.2025 00:00:00,-0.2
12.01.2026 00:00:00,-5
12.02.2025 00:00:00,-3.2
12.02.2026 00:00:00,4.8
12.03.2025 00:00:00,9.8
12.03.2026 00:00:00,8.9
12.04.2025 00:00:00,9.1
12.04.2026 00:00:00,7.1
12.05.2025 00:00:00,9.5
12.05.2026 00:00:00,10
12.06.2025 00:00:00,14.8
12.06.2026 00:00:00,15.3
12.07.2025 00:00:00,15.7
12.07.2026 00:00:00,15.6
12.08.2025 00:00:00,19.5
12.09.2025 00:00:00,16.4
12.10.2025 00:00:00,10.1
12.11.2024 00:00:00,0
12.11.2025 00:00:00,7.2
12.12.2024 00:00:00,0.6
12.12.2025 00:00:00,5.7
13.01.2025 00:00:00,-1.7
13.01.2026 00:00:00,-5
13.02.2025 00:00:00,-0.3
13.02.2026 00:00:00,3.4
13.03.2025 00:00:00,6.6
13.03.2026 00:00:00,9.7
13.04.2025 00:00:00,14.4
13.04.2026 00:00:00,8.8
13.05.2025 00:00:00,12
13.05.2026 00:00:00,8.5
13.06.2025 00:00:00,12.9
13.06.2026 00:00:00,14.4
13.07.2025 00:00:00,17.8
13.07.2026 00:00:00,19
13.08.2025 00:00:00,23.9
13.09.2025 00:00:00,15.9
13.10.2025 00:00:00,7.2
13.11.2024 00:00:00,-0.1
13.11.2025 00:00:00,7.7
13.12.2024 00:00:00,0.4
13.12.2025 00:00:00,2.9
14.01.2025 00:00:00,-1.1
14.01.2026 00:00:00,-1.7
14.02.2025 00:00:00,-2.1
14.02.2026 00:00:00,-1.9
14.03.2025 00:00:00,2.7
14.03.2026 00:00:00,11.9
14.04.2025 00:00:00,17.8
14.04.2026 00:00:00,10.3
14.05.2025 00:00:00,13.5
